available_since,company,job_description,job_title,location
30+ days ago,Tokopedia,"Responsibilities:,
Develop robust end-to-end data solutions for structured and unstructured data including, but not limited to, ingestion, parsing, integration, auditing, logging, aggregation, normalization, and error handling.,
Collaborate with a cross functional team to resolve data quality and operational issues.,
Interact directly with end users to gather requirements and consult on data integration solutions. Regularly have their best interests in mind and proactively recommend value added items – even if not requested.,
Maintain, support, and enhance most elements of Tokopedia’s Information Management Systems with minimal assistance from peers.,
Provide mentoring / coaching to junior developers,
Receive and adhere to project delivery deadlines.,
Migrate code across environments and leverage a source code management system.,
Create jobs to perform auditing and error handling.,
Develop and maintain proper documentation for data pipeline and service,
Doing code review during development,
Skill Sets:,
Proficiency in traditional RDBMS with an emphasis on Postgres, and MySQL.,
General understanding of ETL/ELT frameworks, error handling techniques, data quality techniques and their overall operation,
Generally proficient in performing data transformations via scripting, stored procedures, or an ETL framework.,
Proficient in developing and supporting all aspects of a big data cluster: Ingestion, Processing, integration (Python, Spark, Scala), data cleansing, workflow management (OOZIE and ActiveBatch, Airflow), and querying (SQL).,
Proficiency in at least one of the following programming languages: Java, Python, Go and Scala.,
Experience in writing Apache Spark or Apache Beam including an understanding of optimization techniques.,
Proficient in Unix and Linux operating systems,
Capable of navigating and working effectively in a DevOps model including leveraging related technologies: Jenkins, GitLab, Git etc...,
Education:,
A Bachelor’s Degree in Computer Science or related field required.,
3+ years of Data Integration experience,
3+ years of hands on experience with one of the following technologies: Hadoop, Apache Spark, Redis, SQL or Redshift or PostgreSQL,
1+ years experience with Cloud Environment like AWS, GCP or Azure,
Having experience in GCP Product like Bigquery, Dataflow, PubSub, Bigtable, Composer, GCS is a big plus,
1+ years of experience in developing REST APIs,
3+,years of experience,in using complex ,SQL",Senior Data Engineer,Indonesia
5 days ago,A Job Thing,"Company Description,
Headquartered in Kuala Lumpur, Ajobthing is a successful start-up that aims to deliver products that solve recruitment problems using cutting edge software, the world wide web, mobile and innovative marketing.,
We are ,result-oriented, and welcome ,fail-fast mentality,, ever willing to try out fresh ideas. When others may ask “Why?”, we choose to ask “Why not?”. We encourage a spirit of collaboration, celebrate the success of colleagues and practice picking each other up when we inevitably fall. We frown upon office politics, self-centeredness and discrimination. Bureaucracy slows down many companies, so here we built one that practices simple, lean, and efficient processes.,
Last but not least, ,we define success based on the value we create for our users,.,
,
,Job Description,
,
Develop high-quality, maintainable code to build and deploy Natural Language Processing modules and machine learning models and as part of AI pipeline,
Works with data and software engineering team to integrate models into pipeline,
Construct and iterate product prototypes,
,
,Qualifications,
,
Bachelor's Degree in Computer Science, IT, Mathematics, or related field.,
Minimum 2 years experience as Data Scientist or Machine Learning Engineer,
Comfortable with mathematics and statistics (the basis of all ML systems),
Has a strong Algorithm, A basic understanding of machine learning (NLP), and deep learning fundamentals,
Fluency in a python programming language (know Node.JS is a plus),
Practical knowledge in SQL and NoSQL,
Experience working with AWS infrastructure and ElasticSearch is a plus,
A positive, committed team player who can thrive in a rapidly changing startup environment,
Excellent time management and communication skills,
Additional Information,
Salary: ,6 - 8 Juta Rupiah (negotiable),
,
,Other benefits:,
Laptop & supporting hardwares will be provided,
Casual Attire,
Medical Claims,
Optical & Dental benefits",Data Science Engineer,Depok
30+ days ago,Vivere Group,"Job Description:,
,Design, implement and manage end to end data pipelines (ETL, data streaming and warehousing) so as to make data easily accessible for analysis.,
,Develop and maintain the data platform, business intelligence, and experimentation tools,
,Make sure that data is secure in the transport and at rest,
,Responsible for data pipelines & platform.,
,Filter, clean and continuously manage data by reviewing data sources across different tools and systems,
,Job Requirement:,
Bachelor's degree in Computer Engineering/Information Technology or any equivalent technology fields.,
Strong Analytical Skills,
Having data engineering skills on Data pipeline, data platform, data warehouse & etc.
,
,Experience minimum 2 years in Data Engineering,
Hands-on experience and strong proficiency on ETL in 2-3 years (Extract, Transform, Load) Process,
Having experience with Business Intelligence Tools (Power BI, Tableau, Holistics, etc) will be an advantage,
Proficiency in Java Language, Python, R and various programming language,
Experience working with GIT or Github,
Experience with AWS ecosystem is a plus",Data Engineer,Jakarta
30+ days ago,Flash Coffee,"Flash Coffee is Asia's fastest-growing tech-enabled specialty coffee chain. We aim to democratize high-quality coffee to make it accessible to Asia's rising middle class. We serve up an award-winning coffee menu at affordable prices in stores and via our mobile app for customers who prefer a quick grab-and-go. Already operating in three countries, we are on a trajectory to launch an additional seven countries across Asia Pacific by 2022.,
,
We're a Series A startup with funding from White Star Capital, known for backing the likes of food-tech giant Freshly and Dollar Shave Club, along with Delivery Hero, the parent company of foodpanda and one of the largest food delivery companies in the world. We also count Rocket Internet (known for incubating the likes of foodpanda, Lazada, Zalora, and more) as well as Global Founders Capital, which has backed global successes such as Facebook, LinkedIn, and Slack.,
What you'll do:,
,
,Owning the data environment to be used as single source of truth for analysis within the company.,
,Design, build, and maintain data pipeline and data connections to and from external source including but not limited to Vendor API, FTP, and other related external source connections.,
,Work together with the Tech team, to help improve the quality and the structure of the productions data.,
,Liaise with other team to help automate and improve the quality of work from the related team related to to the data.,
,Document the process, the code, the definition, and the structure of the data environment.,
,Maintain the job scheduler to make sure that the data is always available and in perfect quality.,
,Promote a data-driven culture and enforce data governance and security.,
,
,Who you are:,
,
,You have a minimum of 2 years of experience with SQL and Python is a must,
,Analytical mindset,
,Understanding data warehouse concept,
,
,What we offer:,
,
,A vibrant and international team,
,Regular company and team events,
,Being part of a fast-growing startup with a lot of responsibilities from day one",Data Engineer,Jakarta
30+ days ago,Tokopedia,"Responsibilities:,
Modify existing structured and unstructured data integration solutions for rapidly evolving business needs.,
Perform smaller to medium complexity development activities for structured and unstructured data including ingestion, parsing, integration, auditing, logging, aggregation, normalization, and error handling.,
Collaborate with a cross functional team to resolve data quality and operational issues.,
Create conceptual models and data flow diagrams.,
Participate with end users to gather requirements and consult on data integration solutions.,
Receive and adhere to project delivery deadlines.,
Migrate code across environments and leverage a source code management system.,
Develop and maintain proper documentation for data pipeline and service,
Skill Sets:,
Exposure to a traditional RDBMS with a preference for Postgres, and MySQL.,
Ability to perform data transformations via scripting, stored procedures, or an ETL framework.,
Able to do light development and support most aspects of a big data cluster: Ingestion, Processing, Parsing, integration (Python, Spark, Scala), data movement, workflow management (OOZIE, ActiveBatch and Airflow), and querying (SQL).,
Ability to read and understand at least one of following programming languages: Java, Python, Go, and Scala,
Some ability to perform light to medium development in Apache DataFlow, Apache Spark.,
Able to navigate Unix and Linux operating systems,
Capable of navigating and working effectively in a DevOps model including leveraging related technologies: Jenkins, GitLab, Git, etc….,
Some experience with SQL and Data warehousing solution,
Education:,
A Bachelor’s Degree in Computer Science or related field preferred,
1+ years of Data Integration experience.,
1+ years of hands on experience with one of the following technologies: Hadoop, Apache Spark, SQL or Redshift or PostgreSQL,
Having experience in GCP Product like Bigquery, Dataflow, PubSub, Bigtable, Composer, GCS is a plus",Data Engineer,Indonesia
30+ days ago,Sangfor Technologies,"Responsibilities,Maintain efficiently a high level of system reliability by prioritizing and resolving all issue related to Systems and Network problems,Manage and Monitor all installed systems and infrastructure,Perform Preventive operations & React to Ad-hoc task to maintain system stability,Remediate outages on both Systems & Network with SLAs to prevent impact to clients,Interact with Business Partners, third party vendors & contractors,Participate in team meetings for metric analysis and project status updates,Requirements,Solid experience in IT/DC/IaaS Operation, junior position also available,Experience with Managed Services task tracking, prioritization and escalation procedures,Mission Critical System Troubleshooting and Daily Operation & Maintenance experience,Strong Know-how of Sangfor SDDC & HCI, or VMWare/ Nutanix,Hands-on Networking: Copper, Optical Fiber Cabling, Switches and Routers etc,Participated in and deliver on a number of local/regional/global projects,Knowledge in Public Clouds and Application Modernization (AWS, Azure, Alibaba Cloud or Google),Dynamic with analytical thinking, good communications, and problem-solving skills,Business level of verbal and written English proficiency,Communication in Chinese will be an added advantage,Certifications of Linux, SDDC, Hypervisor, or Public Clouds is a plus,Physical DC Installation eg ability to lift and move 20 kg of equipment,Non-office hour Standby required,Job Type: Full-time",Data Center Operations Engineer,Jakarta
4 days ago,MatchaTalent,"About the Company,
,
Executive recruitment company MatchaTalent is recruiting on behalf of our client which is an IT company which established back in 2013. Since the beginning of the company establishment, they have gained clients from local, Australia, and US which industries covered photography, logistics, delivery, and insurance. They provide services from gathering the information, analyzing the needs, building the system, and making sure the quality delivered as expected.,
,
Job Descriptions:,
,
Testing data transformation processes and generate data results.,
,
Participate in SCRUM ceremonies and collaborate with the team to deliver user stories.,
,
Develop, construct, test and maintain cloud architectures to nurture data-focused products and internal tools,
,
Align said architecture with business requirements,
,
Acquire and integrate data from external sources,
,
Design and implement lifecycle and retention policies,
,
Implement analytics models,
,
Manage data access and protection measures,
,
Write technical documentation,
Requirements,
Min. 3 years in SQL BI and or Big Data projects (eg. ETL, Business Intelligence (BI), Data Warehouse, Data Lake, Data Analytics).,
,
Data replication replated technologies and techniques.,
,
Proactively drive best practice in the data discipline.,
,
Understanding the differences between batch and realtime data processing.,
,
Min. 3 years in SQL BI and or Big Data projects (eg. ETL, Business Intelligence (BI), Data Warehouse, Data Lake, Data Analytics). Data replication replated technologies and techniques. Proactively drive best practice in the data discipline. Understanding the differences between batch and realtime data processing.",(Tech) Data Engineer,Jakarta
5 days ago,PT Real Estate Analytics Indonesia,"Minimum 1-3 years experience with Data Engineering, covering data pipelines from end-to-end,
,Familiar with Python 3, able to deliver production ready code,
,Familiar with one modern Data Warehouse solution, e.g. Redshift, Big Query, Click House etc.,
,Familiar with one orchestrating solution, e.g. Airflow, Luigi, Azkaban,
,Familiar with one Relational Database such as Postgres,
,Familiar with Git usage, a good sense of documentation and standard sprint planning process,
,Experience with Geolocation data will be an advantage,
,Experience with other Data Engineering tools / framework such as dbt, Spark, Kafka will be an advantage,
,Experience with DevOps and AWS will be an advantage,
,Experience with analytical queries,
,Language Proficiency : English (Oral and Writing) and Bahasa Indonesia",Data Engineer,Indonesia
30+ days ago,Alentra Rekrut,"Data Engineer,1. Have 1-3 years experience working as data engineer,2. Have knowledge regarding requirements gathering and project development,3. Have knowledge of ETL Tools (NiFi, Streamsets, Talend, Pentaho, etc) and data management,4. Having knowledge in SQL Query, PL/SQL,5. Having knowledge of data management, Data warehouse/ Data Mart or Data Quality/ Governance Process,6. Having knowledge of Bid Data (NoSQL, Kafka, Spark, Python, Hadoop, etc,7- Has Laptop,Panjang kontrak: 12 bulan,Job Types: Full-time, Contract,Salary: Rp7,500,000 - Rp10,000,000 per month,COVID-19 considerations:,Karyawan wajib menggunakan masker dan disediakan handsanitizer,Education:,S1 (Preferred),Experience:,Data Engineer: 1 year (Required),Work Remotely:,Temporarily due to COVID-19",Data Engineer,Jakarta
27 days ago,PT. SAKA Teknologi Indonesia,"Job Requirement:,4+ year of total experience in ETL, Talend, SQL,Strong Analytical Skills,Having data engineering skills on Data pipeline, data platform, data warehouse & etc.,Experience minimum 2 years in Data Engineering,Hands-on experience and strong proficiency on ETL in 2-3 years (Extract, Transform, Load) Process,Having experience with Talend and SQL,Proficiency in Java Language, Python, R and various programming language,Good to have experience working with GIT or Github,Experience with AWS ecosystem is a plus,Job Types: Full-time, Contract, Permanent,Salary: Rp18,000,000 - Rp25,000,000 per month,Work Remotely:,Temporarily due to COVID-19",Data Engineer,Jakarta
16 days ago,Ruangguru,"We are looking for a creative Data Engineer to join our growing team. The hire will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams. The ideal candidate should enjoy optimizing data systems and building them from the ground up. The Data Engineer will support our software developers, database architects, data analysts, and data scientists on data initiatives and will ensure reliable and efficient data architecture. They must be independent and comfortable supporting the data needs of multiple teams, systems, and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.
,
Create and maintain optimal data pipeline architecture.
,
,Identify, design, and implement internal process improvements:, automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
,
Work with stakeholders including the Executive, Product, Data, and Design teams to assist with data-related technical issues and support their data infrastructure needs.
,
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
,Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
,
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
,
Strong analytic skills related to working with unstructured datasets.
,
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
,
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
,
Strong project management and organizational skills.
,
Experience supporting and working with cross-functional teams in a dynamic environment.
,
We are looking for a candidate with experience in a Data Engineering role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. They should also have experience using some of the following software/tools:",Senior Data Engineer,Jakarta
30+ days ago,NTT INDONESIA DIGITAL BUSINESS SOLUTIONS,"Experience/Knowledge of C++
,
Experience/Knowledge of Docker
,
Experience with Unix/Linux systems
,
Experience with AWS (EC2, S3, SQS)
,
Experience building analytics platforms
,
Experience working with data scientists and software engineers
,
Experience working on data engineering and data analysis
,
BSc, MSc in Computer Science, Engineering, Mathematics, etc
,Candidate must possess at least Bachelor's Degree, Master's Degree/Post Graduate Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.
,At least 2 - 5 Year(s) of working experience in the related field is required for this position.
,Expert in distributed computing technologies such as Spark, MapR (or Cloudera/Hortonworks/), Hadoop
,Experience building Real Time pipeline processing using Spark Streaming (or Apache Flink) and Kafka (or Kinesis).
,Experience with Scala and Python - you will need to write, test and maintain production-quality Scala and Python code.
,Strong software engineering skills - you will be expected to work on the full software life cycle: Software design and architecture, unit tests, coding, integration tests, help in building the CI/CD infrastructure, code deployment, application monitoring.
,Understanding of machine learning and advanced statistical techniques.
,Exceptional attention to detail.
,Strong presentation and communication skills. Ability to work in teams with people with different skills and background.
,Experience with NoSQL Columnar Databases (Hbase, Cassandra).
,Keen to explore the growing world of AIOPS.
,Preferably Staff (non-management & non-supervisor) specialized in IT/Computer - Software or equivalent.",Big Data Engineer,Jakarta
30+ days ago,Michael Page,"Work in a fast-growing startup,
,Be one of the key pioneer of a lean team,
,About Our Client,
,One of the most popular Muslim community/social media apps, who is expanding in the Southeast Asian market. Backed by one of the largest Indonesia public company and Singapore-based private equity firm.,
,
,Job Description,
,Design and develop of new Datawarehouse systems and pipeline including setting up process for data flows automation from various sources,
,Build and maintain ETL pipeline, and executing advanced SQL queries for data requests,
,Work collaboratively with data scientist and engineering team for development and new features release,
,Enormous sense of ownership in handling data engineering capabilities within the growing data team that drives business decisions and product development,
,The Successful Applicant,
,Skilled in Python, Java and/or Golang,
,Solid experience in database designing, preferably in MySQL,
,Experienced with a diverse set of data technologies. Strong in SQL and ETL skills is a mus,
,Experienced in setting up and managing cloud services in at least one of the major cloud solutions providers, preferably in AWS,
,Excellent written and verbal communication, able to switch between technical and plain language when discussing work,
,Analytical, innovative and entrepreneurial thinker,
,What's on Offer,
,Work in a fast-growing startup,
,Be one of the key pioneer of a lean team,
,Competitive package and flexible leave policy,
,Contact,
,Josephine Wiliputri,
,Quote job ref,
,4180011,
,Phone number,
,+62 21 2958 8871",Data Engineer (Lead),Jakarta
30+ days ago,PT Lawencon,"Persyaratan
,
Have Bachelor Degree from reputable University with education background from Computer Science / Information Technology, Science & Technology, Business Studies / Management or equivalent.
,Have more than 3 years experience as Data Engineer or ETL Programmer with relevant experiences in Data Mart design and implementation.
,Familiar with ETL Tools such as:, IBM DataStage and/or Microsoft SSIS.
,Excellent communication and interpersonal skills.
,Have a good command in English and Bahasa (actively).
,Team work player.
,Live in Jakarta, Indonesia. Tanggung Jawab
,Review and evaluate the Business Process, prepare a Business Requirement Document, determine the scope of development to be carried out.
,
Estimating time in development and assisting the development team in coding
,
As a coordinator in reviewing the Business Process and making optimal development strategies.
,
Reviewing test cases and test scripts for the implementation of testing solutions.
,
Assist in the implementation of project management to ensure that the project can be implemented and implemented in accordance with the agreed project scope and timeline.
,
Document clearly and easily understand all matters relating to the system architecture being developed
,Disclaimer:, melamar pekerjaan di Karir.com tidak dipungut biaya",Data Engineer (ETL Developer),Jakarta
30+ days ago,Traveloka,"Traveloka is a technology company based in Jakarta, Indonesia. Founded in 2012 by ex-Silicon Valley engineers and aims to revolutionize human mobility with technology. Today Traveloka is expanding its reach by operating in 8 countries and experimenting with new endeavors that will create large impact in the markets and industries we touch.,
,
Job Description,
,
The DevOps team, a branch of the Data Platform group, builds, maintains, and streamlines reliable, robust, and secure data infrastructure on top of GCP to support high-intensity data processing and cutting-edge ML models training. We deliver fully automated multi-stage Kubernetes clusters and we help our fellow data scientists to rapidly deploy data applications with automatic roll-out / rollback to production environment using CI/CD. We also practice automated GitOp-style deployments for both Kubernetes and Terraform.,
,
Responsibilities,
,Automate: Architect secure and maintainable Kubernetes clusters on GCP and implement reliable CI/CD pipelines to support the operation of our infrastructure and services.,
,Advise: Work closely with development teams to automate their build, test, packaging and development procedures and help them become more autonomous in delivering products to production.,
,Amplify: Establish DevOps engineering best practices and be an advocate to spread DevOps culture in and out of the company.,
,Codify: Perform the ""everything as code"" philosophy and manage infrastructure in a consistent and auditable style.,
,Secure: Apply security best practices to AWS and GCP infrastructure and fix security findings.,
,Operate: Share pager duty for the rare instances of something serious happening.,
,Diagnose: Identify and fix production issues at any level of infrastructure, cluster, network, and service.,
,Optimize: Observe and improve performance at any level of infrastructure, cluster, network, and service. Reduce infrastructure cost.,
,Technical Qualifications,
,Good knowledge of at least one high level programming language such as Go, Python, or Java. Being comfortable working with Shell Script.,
,Decent working knowledge of GCP, AWS, or other cloud platforms.,
,Solid hands-on experience with Docker, Kubernetes, ECS, or similar clustering solutions.,
,Modest understanding of the advantages of Infrastructure-as-Code with experience in designing and implementing cloud infrastructure using IAC tools like Terraform or its equivalents..,
,Adequate understanding of the importance of comprehensive monitoring and alerting with experience in at least one monitoring solution such as Prometheus or Datadog.,
,Moderate experience with one or more CI/CD framework.,
,Cross Discipline Skills,
,Curiosity to explore creative solutions and try new things, while striving for simplicity.,
,Solid verbal and written communication skills in English.,
,Good at holding technical and non-technical conversations including a healthy debate of the pros and cons of your choices with your peers and coherently explain problems in detail and offer solutions.,
,Nice-to-Haves,
,Working experience with *nix systems and a deep knowledge of all layers of the networking stack.,
,Possess knowledge of integrating security into GCP and AWS infrastructure.,
,Have managed at least one latency-critical real-time data pipeline that ingested & served millions of events.",DevOps Engineer (Data),Tangerang
30+ days ago,Michael Page,"Work alongside seasoned leaders,
,Build core technology products from scratch,
,About Our Client,
,Our client is a new digital venture startup backed by a large corporation, who is aggressively building financial technologies, aiming to be the leader in establishing financial management scene and ecosystem.,
,
,Job Description,
,Build highly available distributed computing systems and data pipelines at scale,
,Proven experience in designing large data warehouses, high performance data processing pipelines, and developing ETL tools or equivalent,
,Ensure high data integrity and quality from various data sources,
,Design and implement governance, process improvements, automated processes, optimized data delivery and revamp infrastructure for larger scalability,
,Able to benchmark systems, analyse performance and bottlenecks and propose solutions to resolve them,
,The Successful Applicant,
,Solid experience in managing cloud services (preferbaly GCP or other cloud solution providers such as AWS, Azure, or AliCloud),
,Experienced with a diverse set of data technologies: Airflow, Redshift, Elasticsearch, PostgreSQL, Spark, Hadoop, Kubernetes, etc. Strong knowledge in ETL is a must,
,Fluency in Python, SQL, Java or equivalent,
,Understanding of SQL & NoSQL databases and other manipulation tools,
,Ability to work with stream-processing systems i.e. Spark,
,Solid communication skills; ability to switch between technical and business language,
,Analytical, innovative and entrepreneurial thinker in a fast-paced agile environment
,What's on Offer,
,Work alongside seasoned leaders,
,Build core technology products from scratch,
,Competitive package,
,Contact,
,Josephine Wiliputri,
,Quote job ref,
,4167945,
,Phone number,
,+62 21 2958 8871",Head of Data Engineer,Jakarta
24 days ago,Reeracoen Indonesia,"15,000,000 IDR ~ 20,000,000 IDR,
,Bandung,
,Education : Bachelor Degree,
,Language : English Fluent level,
,Proven working experience as data analyst,
,Proficient in writing SQL queries,
,Programming experience with ETL frameworks and Python,
,Basic understanding of maintaining PostgresSQL database,
,A drive to build a data infrastructure,
,Technical experience with designing data models,
,Excited to work within an international and cross-disciplinary team,
,Ability to work independently,
,Ability to translate technical requirements into non-technical terms,
,Proven experience with version control tools such as GitHub/GitLab,
,About work,仕事内容について,
,Maintaining our current warehouse infrastructure,
Contributing to the development of our ETL tooling,
Creating dashboards for teams that require insights from underlying data,
Responsible for improving our current data warehouse by improving our current ETL converters and setting up new data services to improve our data warehouse and orchestration pipelines.,
,Salary
,15,000,000 IDR ~ 20,000,000 IDR,
,
,Work Location
,Bandung,
,
,Requirement
,Education : Bachelor Degree,
,Language : English Fluent level,
,Proven working experience as data analyst,
,Proficient in writing SQL queries,
,Programming experience with ETL frameworks and Python,
,Basic understanding of maintaining PostgresSQL database,
,A drive to build a data infrastructure,
,Technical experience with designing data models,
,Excited to work within an international and cross-disciplinary team,
,Ability to work independently,
,Ability to translate technical requirements into non-technical terms,
,Proven experience with version control tools such as GitHub/GitLab,
,
,English Level
,Business Level,
,
,Other Language
,None,
,
,Benefit
,THR(Lebaran Allowance): One month salary,
BPJS: Ketenagakerjaan, Kesehatan,
Private Medical Insurance",Sr. Data Engineer,Bandung
